server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_8,21:16:00,21:16:30,41.73,38.8,
server_8,21:16:10,21:16:40,49.85,38.62,
server_8,21:16:20,21:16:50,61.57,38.9,
server_8,21:16:30,21:17:00,65.61,39.46,
server_8,21:16:40,21:17:10,60.78,48.75,
server_8,21:16:50,21:17:20,47.9,45.03,
server_8,21:17:00,21:17:30,61.41,59.35,
server_8,21:17:10,21:17:40,62.11,45.73,
server_8,21:17:20,21:17:50,72.05,58.78,
server_8,21:17:30,21:18:00,65.22,40.15,
server_8,21:17:40,21:18:10,58.44,48.89,
server_8,21:17:50,21:18:20,54.77,44.73,
server_8,21:18:00,21:18:30,37.89,53.09,
server_8,21:18:10,21:18:40,36.47,49.77,
server_8,21:18:20,21:18:50,37.33,50.02,
server_8,21:18:30,21:19:00,42.1,44.45,
server_8,21:18:40,21:19:10,42.34,57.74,
server_8,21:18:50,21:19:20,36.31,51.87,
server_8,21:19:00,21:19:30,35.9,63.08,
server_8,21:19:10,21:19:40,31.79,59.54,
server_8,21:19:20,21:19:50,34.61,62.87,
server_8,21:19:30,21:20:00,40.92,65.49,
server_8,21:19:40,21:20:10,52.21,57.47,
server_8,21:19:50,21:20:20,56.05,54.72,
server_8,21:20:00,21:20:30,53.28,53.06,
server_8,21:20:10,21:20:40,55.95,61.97,
server_8,21:20:20,21:20:50,59.57,58.97,
server_8,21:20:30,21:21:00,70.89,39.8,
server_8,21:20:40,21:21:10,67.54,37.82,
server_8,21:20:50,21:21:20,73.03,56.4,
server_8,21:21:00,21:21:30,68.66,54.63,
server_8,21:21:10,21:21:40,59.28,57.73,
server_8,21:21:20,21:21:50,42.06,49.82,
server_8,21:21:30,21:22:00,39.85,63.11,
server_8,21:21:40,21:22:10,57.72,68.71,
server_8,21:21:50,21:22:20,67.36,70.07,
server_8,21:22:00,21:22:30,66.35,72.5,
server_8,21:22:10,21:22:40,50.43,56.4,
server_8,21:22:20,21:22:50,45.35,50.97,
server_8,21:22:30,21:23:00,46.82,48.39,
server_8,21:22:40,21:23:10,65.48,60.42,
server_8,21:22:50,21:23:20,62.95,63.07,
server_8,21:23:00,21:23:30,68.48,70.97,
server_8,21:23:10,21:23:40,61.43,62.51,
server_8,21:23:20,21:23:50,65.03,61.55,
server_8,21:23:30,21:24:00,54.53,52.26,
server_8,21:23:40,21:24:10,44.57,61.7,
server_8,21:23:50,21:24:20,48.53,63.79,
server_8,21:24:00,21:24:30,47.61,64.61,
server_8,21:24:10,21:24:40,47.84,66.99,
server_8,21:24:20,21:24:50,53.28,73.5,
server_8,21:24:30,21:25:00,54.74,70.14,
server_8,21:24:40,21:25:10,58.85,59.28,
server_8,21:24:50,21:25:20,49.55,52.74,
server_8,21:25:00,21:25:30,59.56,57.84,
server_8,21:25:10,21:25:40,58.95,54.99,
server_8,21:25:20,21:25:50,60.32,54.91,
server_8,21:25:30,21:26:00,48.6,51.75,
server_8,21:25:40,21:26:10,43.56,58.42,
server_8,21:25:50,21:26:20,55.2,55.58,
server_8,21:26:00,21:26:30,60.88,61.14,
server_8,21:26:10,21:26:40,69.6,57.47,
server_8,21:26:20,21:26:50,52.88,55.73,
server_8,21:26:30,21:27:00,60.73,49.07,
server_8,21:26:40,21:27:10,56.37,56.17,
server_8,21:26:50,21:27:20,55.86,65.2,
server_8,21:27:00,21:27:30,46.05,52.68,
server_8,21:27:10,21:27:40,50.52,49.31,
server_8,21:27:20,21:27:50,53.56,41.76,
server_8,21:27:30,21:28:00,53.03,68.28,
server_8,21:27:40,21:28:10,50.56,67.52,
server_8,21:27:50,21:28:20,61.68,63.02,
server_8,21:28:00,21:28:30,64.31,53.15,
server_8,21:28:10,21:28:40,59.64,46.57,
server_8,21:28:20,21:28:50,46.38,48.44,
server_8,21:28:30,21:29:00,51.39,38.84,
server_8,21:28:40,21:29:10,59.73,45.01,
server_8,21:28:50,21:29:20,57.15,45.0,
server_8,21:29:00,21:29:30,54.59,49.78,
server_8,21:29:10,21:29:40,53.62,40.82,
server_8,21:29:20,21:29:50,65.76,33.17,
server_8,21:29:30,21:30:00,59.82,40.19,
server_8,21:29:40,21:30:10,51.16,42.82,
server_8,21:29:50,21:30:20,42.34,51.39,
server_8,21:30:00,21:30:30,38.59,44.84,
server_8,21:30:10,21:30:40,59.59,62.96,
server_8,21:30:20,21:30:50,59.33,63.02,
server_8,21:30:30,21:31:00,57.17,60.48,
server_8,21:30:40,21:31:10,34.88,40.11,
server_8,21:30:50,21:31:20,29.04,46.71,
server_8,21:31:00,21:31:30,29.35,49.69,
server_8,21:31:10,21:31:40,38.5,42.8,
server_8,21:31:20,21:31:50,55.46,42.35,
server_8,21:31:30,21:32:00,65.24,48.16,
server_8,21:31:40,21:32:10,57.9,69.63,
server_8,21:31:50,21:32:20,54.95,60.61,
server_8,21:32:00,21:32:30,45.91,52.1,
server_8,21:32:10,21:32:40,53.11,30.01,
server_8,21:32:20,21:32:50,57.23,29.48,
server_8,21:32:30,21:33:00,60.0,33.27,
server_8,21:32:40,21:33:10,66.54,38.99,
server_8,21:32:50,21:33:20,56.58,47.16,
server_8,21:33:00,21:33:30,55.81,45.23,
server_8,21:33:10,21:33:40,46.77,49.67,
server_8,21:33:20,21:33:50,49.94,40.42,
server_8,21:33:30,21:34:00,51.39,43.55,
server_8,21:33:40,21:34:10,47.91,41.34,
server_8,21:33:50,21:34:20,49.62,35.8,
server_8,21:34:00,21:34:30,46.23,27.77,
server_8,21:34:10,21:34:40,45.65,41.42,
server_8,21:34:20,21:34:50,39.09,57.46,
server_8,21:34:30,21:35:00,41.5,60.13,
server_8,21:34:40,21:35:10,49.48,52.24,
server_8,21:34:50,21:35:20,58.92,54.45,
server_8,21:35:00,21:35:30,48.51,61.85,
server_8,21:35:10,21:35:40,36.96,53.66,
server_8,21:35:20,21:35:50,30.82,47.37,
server_8,21:35:30,21:36:00,53.35,30.77,
server_8,21:35:40,21:36:10,65.46,28.08,
server_8,21:35:50,21:36:20,57.51,24.05,
server_8,21:36:00,21:36:30,46.57,34.75,
server_8,21:36:10,21:36:40,41.65,46.42,
server_8,21:36:20,21:36:50,45.72,60.63,
server_8,21:36:30,21:37:00,59.66,49.91,
server_8,21:36:40,21:37:10,64.27,50.53,
server_8,21:36:50,21:37:20,62.78,33.55,
server_8,21:37:00,21:37:30,53.08,51.48,
server_8,21:37:10,21:37:40,59.55,57.69,
server_8,21:37:20,21:37:50,51.94,66.11,
server_8,21:37:30,21:38:00,45.9,57.28,
server_8,21:37:40,21:38:10,49.43,51.05,
server_8,21:37:50,21:38:20,53.52,51.97,
server_8,21:38:00,21:38:30,61.99,47.33,
server_8,21:38:10,21:38:40,35.94,47.6,
server_8,21:38:20,21:38:50,44.36,52.16,
server_8,21:38:30,21:39:00,27.77,73.3,
server_8,21:38:40,21:39:10,53.15,59.62,
server_8,21:38:50,21:39:20,48.73,50.04,
server_8,21:39:00,21:39:30,61.92,39.44,
server_8,21:39:10,21:39:40,53.67,42.56,
server_8,21:39:20,21:39:50,65.28,48.18,
server_8,21:39:30,21:40:00,57.19,37.15,
server_8,21:39:40,21:40:10,51.11,44.02,
server_8,21:39:50,21:40:20,34.9,44.16,
server_8,21:40:00,21:40:30,45.78,55.44,
server_8,21:40:10,21:40:40,45.71,59.95,
server_8,21:40:20,21:40:50,56.1,58.82,
server_8,21:40:30,21:41:00,53.29,56.22,
server_8,21:40:40,21:41:10,49.66,50.63,
server_8,21:40:50,21:41:20,48.79,40.39,
server_8,21:41:00,21:41:30,44.54,42.49,
server_8,21:41:10,21:41:40,47.44,42.35,
server_8,21:41:20,21:41:50,46.56,58.46,
server_8,21:41:30,21:42:00,43.65,52.89,
server_8,21:41:40,21:42:10,46.61,68.48,
server_8,21:41:50,21:42:20,41.05,67.15,
server_8,21:42:00,21:42:30,37.24,65.87,
server_8,21:42:10,21:42:40,26.05,68.3,
server_8,21:42:20,21:42:50,35.21,63.0,
server_8,21:42:30,21:43:00,33.19,70.41,
server_8,21:42:40,21:43:10,53.17,55.65,
server_8,21:42:50,21:43:20,57.01,48.46,
server_8,21:43:00,21:43:30,60.78,51.99,
server_8,21:43:10,21:43:40,51.65,57.64,
server_8,21:43:20,21:43:50,49.61,65.59,
server_8,21:43:30,21:44:00,61.05,65.22,
server_8,21:43:40,21:44:10,56.12,69.02,
server_8,21:43:50,21:44:20,49.5,66.19,
server_8,21:44:00,21:44:30,41.4,54.71,
server_8,21:44:10,21:44:40,49.54,45.09,
server_8,21:44:20,21:44:50,52.77,44.61,
server_8,21:44:30,21:45:00,50.71,54.85,
server_8,21:44:40,21:45:10,48.61,55.16,
server_8,21:44:50,21:45:20,49.9,44.15,
server_8,21:45:00,21:45:30,56.64,37.49,
server_8,21:45:10,21:45:40,55.89,34.5,
server_8,21:45:20,21:45:50,50.12,45.27,
server_8,21:45:30,21:46:00,46.14,50.0,
server_8,21:45:40,21:46:10,46.72,49.28,
server_8,21:45:50,21:46:20,58.19,59.15,
server_8,21:46:00,21:46:30,64.48,47.77,
server_8,21:46:10,21:46:40,59.83,48.08,
server_8,21:46:20,21:46:50,61.82,50.45,
server_8,21:46:30,21:47:00,57.33,59.66,
server_8,21:46:40,21:47:10,68.9,61.75,
server_8,21:46:50,21:47:20,52.42,48.57,
server_8,21:47:00,21:47:30,62.68,52.61,
server_8,21:47:10,21:47:40,63.59,58.66,
server_8,21:47:20,21:47:50,64.52,58.76,
server_8,21:47:30,21:48:00,58.18,54.88,
server_8,21:47:40,21:48:10,61.98,35.63,
server_8,21:47:50,21:48:20,68.75,34.83,
server_8,21:48:00,21:48:30,73.35,38.41,
server_8,21:48:10,21:48:40,58.88,59.62,
server_8,21:48:20,21:48:50,49.96,59.15,
server_8,21:48:30,21:49:00,45.52,56.77,
server_8,21:48:40,21:49:10,54.59,49.73,
server_8,21:48:50,21:49:20,60.88,55.76,
server_8,21:49:00,21:49:30,46.54,59.2,
server_8,21:49:10,21:49:40,40.02,58.74,
server_8,21:49:20,21:49:50,57.49,71.93,
server_8,21:49:30,21:50:00,66.4,64.89,
server_8,21:49:40,21:50:10,60.6,60.91,
server_8,21:49:50,21:50:20,36.29,50.96,
server_8,21:50:00,21:50:30,41.19,45.93,
server_8,21:50:10,21:50:40,37.74,55.4,
server_8,21:50:20,21:50:50,43.39,51.63,
server_8,21:50:30,21:51:00,48.78,64.15,
server_8,21:50:40,21:51:10,56.53,58.54,
server_8,21:50:50,21:51:20,54.51,65.34,
server_8,21:51:00,21:51:30,39.94,66.11,
server_8,21:51:10,21:51:40,40.46,66.0,
server_8,21:51:20,21:51:50,41.94,53.9,
server_8,21:51:30,21:52:00,45.75,42.68,
server_8,21:51:40,21:52:10,42.73,40.02,
server_8,21:51:50,21:52:20,38.35,48.37,
server_8,21:52:00,21:52:30,45.29,58.43,
server_8,21:52:10,21:52:40,54.16,66.64,
server_8,21:52:20,21:52:50,63.64,65.28,
server_8,21:52:30,21:53:00,58.17,57.63,
server_8,21:52:40,21:53:10,52.04,47.83,
server_8,21:52:50,21:53:20,54.99,44.69,
server_8,21:53:00,21:53:30,43.58,52.67,
server_8,21:53:10,21:53:40,38.01,57.54,
server_8,21:53:20,21:53:50,31.83,54.0,
server_8,21:53:30,21:54:00,54.18,44.77,
server_8,21:53:40,21:54:10,70.57,50.67,
server_8,21:53:50,21:54:20,68.6,54.36,
server_8,21:54:00,21:54:30,56.31,59.06,
server_8,21:54:10,21:54:40,46.0,57.31,
server_8,21:54:20,21:54:50,54.38,51.84,
server_8,21:54:30,21:55:00,60.29,47.39,
server_8,21:54:40,21:55:10,67.87,54.05,
server_8,21:54:50,21:55:20,60.82,58.92,
server_8,21:55:00,21:55:30,63.59,66.02,
server_8,21:55:10,21:55:40,66.39,48.14,
server_8,21:55:20,21:55:50,83.22,61.04,CPU spike suspected
server_8,21:55:30,21:56:00,70.03,61.99,
server_8,21:55:40,21:56:10,46.24,81.87,Memory saturation suspected
server_8,21:55:50,21:56:20,36.44,75.44,
server_8,21:56:00,21:56:30,47.22,75.41,
server_8,21:56:10,21:56:40,59.44,55.44,
server_8,21:56:20,21:56:50,61.9,40.64,
server_8,21:56:30,21:57:00,45.44,38.56,
server_8,21:56:40,21:57:10,55.65,52.51,
server_8,21:56:50,21:57:20,61.97,62.77,
server_8,21:57:00,21:57:30,77.92,64.82,
server_8,21:57:10,21:57:40,60.23,53.34,
server_8,21:57:20,21:57:50,39.5,48.32,
server_8,21:57:30,21:58:00,43.46,38.1,
server_8,21:57:40,21:58:10,54.47,45.79,
server_8,21:57:50,21:58:20,64.92,37.02,
server_8,21:58:00,21:58:30,71.97,42.35,
server_8,21:58:10,21:58:40,68.09,41.04,
server_8,21:58:20,21:58:50,66.82,48.79,
server_8,21:58:30,21:59:00,44.54,40.7,
server_8,21:58:40,21:59:10,42.7,33.35,
server_8,21:58:50,21:59:20,35.87,45.42,
server_8,21:59:00,21:59:30,44.79,54.62,
server_8,21:59:10,21:59:40,39.54,55.36,
server_8,21:59:20,21:59:50,39.54,47.18,
server_8,21:59:30,22:00:00,33.31,38.28,
server_8,21:59:40,22:00:10,46.75,43.75,
server_8,21:59:50,22:00:20,41.96,35.66,
server_8,22:00:00,22:00:30,56.34,33.31,
server_8,22:00:10,22:00:40,43.81,27.7,
server_8,22:00:20,22:00:50,50.75,34.99,
server_8,22:00:30,22:01:00,44.93,34.37,
server_8,22:00:40,22:01:10,55.57,32.26,
server_8,22:00:50,22:01:20,53.54,25.38,
server_8,22:01:00,22:01:30,47.99,33.29,
server_8,22:01:10,22:01:40,53.37,51.65,
server_8,22:01:20,22:01:50,69.42,49.98,
server_8,22:01:30,22:02:00,74.5,40.91,
server_8,22:01:40,22:02:10,57.72,36.27,
server_8,22:01:50,22:02:20,46.15,42.4,
server_8,22:02:00,22:02:30,33.72,59.25,
server_8,22:02:10,22:02:40,38.31,48.95,
server_8,22:02:20,22:02:50,39.81,57.91,
server_8,22:02:30,22:03:00,47.22,55.66,
server_8,22:02:40,22:03:10,53.29,57.84,
server_8,22:02:50,22:03:20,49.55,65.37,
server_8,22:03:00,22:03:30,55.37,64.35,
server_8,22:03:10,22:03:40,46.02,61.32,
server_8,22:03:20,22:03:50,51.1,50.29,
server_8,22:03:30,22:04:00,42.36,42.1,
server_8,22:03:40,22:04:10,43.17,58.65,
server_8,22:03:50,22:04:20,52.62,54.78,
server_8,22:04:00,22:04:30,59.62,66.82,
server_8,22:04:10,22:04:40,65.63,60.6,
server_8,22:04:20,22:04:50,51.14,62.43,
server_8,22:04:30,22:05:00,56.03,62.48,
server_8,22:04:40,22:05:10,53.83,50.35,
server_8,22:04:50,22:05:20,68.83,52.5,
server_8,22:05:00,22:05:30,67.88,48.42,
server_8,22:05:10,22:05:40,69.35,58.0,
server_8,22:05:20,22:05:50,58.35,57.3,
server_8,22:05:30,22:06:00,60.33,49.93,
server_8,22:05:40,22:06:10,65.37,49.1,
server_8,22:05:50,22:06:20,56.8,54.41,
server_8,22:06:00,22:06:30,53.76,57.71,
server_8,22:06:10,22:06:40,43.89,60.77,
server_8,22:06:20,22:06:50,58.71,61.33,
server_8,22:06:30,22:07:00,57.92,66.34,
server_8,22:06:40,22:07:10,62.33,62.98,
server_8,22:06:50,22:07:20,43.79,63.07,
server_8,22:07:00,22:07:30,42.13,72.73,
server_8,22:07:10,22:07:40,41.62,72.59,
server_8,22:07:20,22:07:50,63.38,51.19,
server_8,22:07:30,22:08:00,60.61,37.64,
server_8,22:07:40,22:08:10,53.75,38.98,
server_8,22:07:50,22:08:20,48.31,44.93,
server_8,22:08:00,22:08:30,59.81,33.24,
server_8,22:08:10,22:08:40,71.69,20.73,
server_8,22:08:20,22:08:50,67.48,34.24,
server_8,22:08:30,22:09:00,58.94,53.26,
server_8,22:08:40,22:09:10,54.92,63.2,
server_8,22:08:50,22:09:20,54.01,64.42,
server_8,22:09:00,22:09:30,64.73,56.89,
server_8,22:09:10,22:09:40,60.89,52.06,
server_8,22:09:20,22:09:50,73.12,44.28,
server_8,22:09:30,22:10:00,53.92,40.8,
server_8,22:09:40,22:10:10,57.21,37.52,
server_8,22:09:50,22:10:20,49.08,39.58,
server_8,22:10:00,22:10:30,61.05,51.74,
server_8,22:10:10,22:10:40,65.36,51.83,
server_8,22:10:20,22:10:50,58.5,53.17,
server_8,22:10:30,22:11:00,48.31,41.44,
server_8,22:10:40,22:11:10,47.13,49.9,
server_8,22:10:50,22:11:20,43.52,55.94,
server_8,22:11:00,22:11:30,60.68,74.46,
server_8,22:11:10,22:11:40,57.84,72.2,
server_8,22:11:20,22:11:50,57.01,68.45,
server_8,22:11:30,22:12:00,33.32,57.41,
server_8,22:11:40,22:12:10,39.76,63.13,
server_8,22:11:50,22:12:20,47.92,59.6,
server_8,22:12:00,22:12:30,51.41,46.47,
server_8,22:12:10,22:12:40,43.63,39.38,
server_8,22:12:20,22:12:50,36.05,46.62,
server_8,22:12:30,22:13:00,50.74,61.31,
server_8,22:12:40,22:13:10,62.48,72.45,
server_8,22:12:50,22:13:20,67.34,65.6,
server_8,22:13:00,22:13:30,56.05,55.56,
server_8,22:13:10,22:13:40,48.85,48.58,
server_8,22:13:20,22:13:50,52.72,47.02,
server_8,22:13:30,22:14:00,60.76,47.87,
server_8,22:13:40,22:14:10,60.28,48.12,
server_8,22:13:50,22:14:20,60.23,44.95,
server_8,22:14:00,22:14:30,56.04,41.23,
server_8,22:14:10,22:14:40,58.88,24.75,
server_8,22:14:20,22:14:50,51.75,25.81,
server_8,22:14:30,22:15:00,48.64,28.28,
server_8,22:14:40,22:15:10,36.43,51.49,
server_8,22:14:50,22:15:20,41.32,53.88,
server_8,22:15:00,22:15:30,43.56,61.27,
server_8,22:15:10,22:15:40,49.43,45.71,
server_8,22:15:20,22:15:50,35.44,61.01,
server_8,22:15:30,22:16:00,28.9,48.04,
server_8,22:15:40,22:16:10,24.53,51.04,
server_8,22:15:50,22:16:20,45.06,44.2,
server_8,22:16:00,22:16:30,52.08,57.72,
server_8,22:16:10,22:16:40,60.0,67.35,
server_8,22:16:20,22:16:50,56.79,53.11,
server_8,22:16:30,22:17:00,59.73,62.35,
server_8,22:16:40,22:17:10,69.81,52.47,
server_8,22:16:50,22:17:20,66.38,54.11,
server_8,22:17:00,22:17:30,53.86,45.02,
server_8,22:17:10,22:17:40,33.65,52.89,
server_8,22:17:20,22:17:50,39.92,51.23,
server_8,22:17:30,22:18:00,49.0,45.44,
server_8,22:17:40,22:18:10,59.92,47.13,
server_8,22:17:50,22:18:20,65.09,54.01,
server_8,22:18:00,22:18:30,69.27,62.99,
server_8,22:18:10,22:18:40,69.57,55.37,
server_8,22:18:20,22:18:50,65.57,62.99,
server_8,22:18:30,22:19:00,52.97,58.91,
server_8,22:18:40,22:19:10,55.22,59.28,
server_8,22:18:50,22:19:20,53.07,51.97,
server_8,22:19:00,22:19:30,71.59,42.77,
server_8,22:19:10,22:19:40,57.11,49.74,
server_8,22:19:20,22:19:50,55.49,41.09,
server_8,22:19:30,22:20:00,50.23,38.21,
server_8,22:19:40,22:20:10,62.85,30.85,
server_8,22:19:50,22:20:20,50.86,46.24,
server_8,22:20:00,22:20:30,50.05,46.25,
server_8,22:20:10,22:20:40,47.43,52.83,
server_8,22:20:20,22:20:50,68.07,41.4,
server_8,22:20:30,22:21:00,56.75,46.3,
server_8,22:20:40,22:21:10,60.25,50.38,
server_8,22:20:50,22:21:20,45.3,49.48,
server_8,22:21:00,22:21:30,58.51,62.61,
server_8,22:21:10,22:21:40,45.92,42.71,
server_8,22:21:20,22:21:50,62.63,46.62,
server_8,22:21:30,22:22:00,52.9,48.56,
server_8,22:21:40,22:22:10,62.17,50.32,
server_8,22:21:50,22:22:20,43.92,51.19,
server_8,22:22:00,22:22:30,50.57,41.63,
server_8,22:22:10,22:22:40,49.38,44.81,
server_8,22:22:20,22:22:50,46.48,40.78,
server_8,22:22:30,22:23:00,43.42,38.34,
server_8,22:22:40,22:23:10,48.36,48.87,
server_8,22:22:50,22:23:20,42.76,55.37,
server_8,22:23:00,22:23:30,43.54,71.37,
server_8,22:23:10,22:23:40,35.42,65.1,
server_8,22:23:20,22:23:50,51.61,63.77,
server_8,22:23:30,22:24:00,53.29,50.58,
server_8,22:23:40,22:24:10,47.11,57.23,
server_8,22:23:50,22:24:20,33.87,60.29,
server_8,22:24:00,22:24:30,21.55,63.94,
server_8,22:24:10,22:24:40,25.28,58.28,
server_8,22:24:20,22:24:50,28.47,61.07,
server_8,22:24:30,22:25:00,44.8,53.68,
server_8,22:24:40,22:25:10,41.39,58.56,
server_8,22:24:50,22:25:20,44.06,44.01,
server_8,22:25:00,22:25:30,41.59,43.43,
server_8,22:25:10,22:25:40,47.43,44.07,
server_8,22:25:20,22:25:50,48.39,48.28,
server_8,22:25:30,22:26:00,49.21,54.96,
server_8,22:25:40,22:26:10,53.04,49.89,
server_8,22:25:50,22:26:20,49.11,62.33,
server_8,22:26:00,22:26:30,36.5,54.93,
server_8,22:26:10,22:26:40,38.09,58.76,
server_8,22:26:20,22:26:50,41.95,49.05,
server_8,22:26:30,22:27:00,53.14,49.71,
server_8,22:26:40,22:27:10,53.92,61.08,
server_8,22:26:50,22:27:20,59.29,60.87,
server_8,22:27:00,22:27:30,64.28,59.72,
server_8,22:27:10,22:27:40,53.63,50.19,
server_8,22:27:20,22:27:50,44.33,51.76,
server_8,22:27:30,22:28:00,44.2,50.39,
server_8,22:27:40,22:28:10,57.71,42.19,
server_8,22:27:50,22:28:20,72.88,36.4,
server_8,22:28:00,22:28:30,59.63,37.96,
server_8,22:28:10,22:28:40,51.2,40.09,
server_8,22:28:20,22:28:50,36.82,53.62,
server_8,22:28:30,22:29:00,57.64,60.68,
server_8,22:28:40,22:29:10,59.48,63.71,
server_8,22:28:50,22:29:20,66.18,55.36,
server_8,22:29:00,22:29:30,50.89,55.33,
server_8,22:29:10,22:29:40,52.71,53.29,
server_8,22:29:20,22:29:50,48.97,52.46,
server_8,22:29:30,22:30:00,42.8,44.49,
server_8,22:29:40,22:30:10,45.83,37.86,
server_8,22:29:50,22:30:20,49.72,45.1,
server_8,22:30:00,22:30:30,54.38,56.26,
server_8,22:30:10,22:30:40,54.04,71.95,
server_8,22:30:20,22:30:50,61.03,58.58,
server_8,22:30:30,22:31:00,65.68,57.61,
server_8,22:30:40,22:31:10,55.5,55.52,
server_8,22:30:50,22:31:20,36.67,66.43,
server_8,22:31:00,22:31:30,37.8,66.9,
server_8,22:31:10,22:31:40,48.68,66.29,
server_8,22:31:20,22:31:50,55.7,60.14,
server_8,22:31:30,22:32:00,56.6,42.89,
server_8,22:31:40,22:32:10,43.32,30.85,
server_8,22:31:50,22:32:20,49.63,35.46,
server_8,22:32:00,22:32:30,48.31,47.0,
server_8,22:32:10,22:32:40,51.79,61.39,
server_8,22:32:20,22:32:50,51.96,55.58,
server_8,22:32:30,22:33:00,59.42,47.71,
server_8,22:32:40,22:33:10,72.75,44.18,
server_8,22:32:50,22:33:20,66.69,46.5,
server_8,22:33:00,22:33:30,58.29,44.57,
server_8,22:33:10,22:33:40,65.62,51.86,
server_8,22:33:20,22:33:50,70.2,52.35,
server_8,22:33:30,22:34:00,69.34,63.61,
server_8,22:33:40,22:34:10,63.75,63.6,
server_8,22:33:50,22:34:20,61.58,69.93,
server_8,22:34:00,22:34:30,63.2,58.91,
server_8,22:34:10,22:34:40,51.41,43.08,
server_8,22:34:20,22:34:50,65.42,47.51,
server_8,22:34:30,22:35:00,56.45,55.72,
server_8,22:34:40,22:35:10,63.63,65.01,
server_8,22:34:50,22:35:20,47.52,50.61,
server_8,22:35:00,22:35:30,60.67,60.41,
server_8,22:35:10,22:35:40,71.8,68.32,
server_8,22:35:20,22:35:50,77.83,80.01,Memory saturation suspected
server_8,22:35:30,22:36:00,67.11,83.51,Memory saturation suspected
server_8,22:35:40,22:36:10,56.47,77.93,
server_8,22:35:50,22:36:20,62.99,77.72,
server_8,22:36:00,22:36:30,63.0,73.73,
server_8,22:36:10,22:36:40,56.17,65.86,
server_8,22:36:20,22:36:50,52.09,52.34,
server_8,22:36:30,22:37:00,46.28,49.15,
server_8,22:36:40,22:37:10,51.65,61.63,
server_8,22:36:50,22:37:20,48.52,66.92,
server_8,22:37:00,22:37:30,64.01,55.31,
server_8,22:37:10,22:37:40,64.28,40.72,
server_8,22:37:20,22:37:50,63.28,38.04,
server_8,22:37:30,22:38:00,58.45,33.47,
server_8,22:37:40,22:38:10,54.35,31.78,
server_8,22:37:50,22:38:20,63.02,47.12,
server_8,22:38:00,22:38:30,70.52,69.25,
server_8,22:38:10,22:38:40,67.47,72.76,
server_8,22:38:20,22:38:50,55.84,59.17,
server_8,22:38:30,22:39:00,47.63,55.43,
server_8,22:38:40,22:39:10,48.21,55.57,
server_8,22:38:50,22:39:20,54.37,59.63,
server_8,22:39:00,22:39:30,51.55,51.23,
server_8,22:39:10,22:39:40,52.73,50.62,
server_8,22:39:20,22:39:50,44.63,42.92,
server_8,22:39:30,22:40:00,49.28,49.26,
server_8,22:39:40,22:40:10,49.45,53.83,
server_8,22:39:50,22:40:20,51.47,52.88,
server_8,22:40:00,22:40:30,46.52,44.24,
server_8,22:40:10,22:40:40,50.69,45.63,
server_8,22:40:20,22:40:50,56.98,46.3,
server_8,22:40:30,22:41:00,51.06,48.88,
server_8,22:40:40,22:41:10,53.34,46.99,
server_8,22:40:50,22:41:20,46.2,57.37,
server_8,22:41:00,22:41:30,50.57,53.77,
server_8,22:41:10,22:41:40,37.71,45.39,
server_8,22:41:20,22:41:50,39.02,43.66,
server_8,22:41:30,22:42:00,45.78,50.72,
server_8,22:41:40,22:42:10,52.93,57.92,
server_8,22:41:50,22:42:20,55.68,54.92,
server_8,22:42:00,22:42:30,50.62,50.57,
server_8,22:42:10,22:42:40,57.5,56.85,
server_8,22:42:20,22:42:50,63.54,64.5,
server_8,22:42:30,22:43:00,67.89,70.9,
server_8,22:42:40,22:43:10,63.93,64.29,
server_8,22:42:50,22:43:20,44.66,59.03,
server_8,22:43:00,22:43:30,39.85,53.2,
server_8,22:43:10,22:43:40,34.85,58.43,
server_8,22:43:20,22:43:50,51.47,60.24,
server_8,22:43:30,22:44:00,57.5,63.95,
server_8,22:43:40,22:44:10,50.99,65.12,
server_8,22:43:50,22:44:20,53.6,65.04,
server_8,22:44:00,22:44:30,56.01,58.97,
server_8,22:44:10,22:44:40,61.27,58.63,
server_8,22:44:20,22:44:50,57.69,55.08,
server_8,22:44:30,22:45:00,57.79,52.77,
server_8,22:44:40,22:45:10,62.64,47.32,
server_8,22:44:50,22:45:20,57.97,47.56,
server_8,22:45:00,22:45:30,56.53,46.06,
server_8,22:45:10,22:45:40,56.13,44.51,
server_8,22:45:20,22:45:50,54.56,36.25,
server_8,22:45:30,22:46:00,52.67,49.42,
server_8,22:45:40,22:46:10,46.28,48.74,
server_8,22:45:50,22:46:20,47.04,56.56,
server_8,22:46:00,22:46:30,45.28,53.42,
server_8,22:46:10,22:46:40,42.34,57.21,
server_8,22:46:20,22:46:50,47.24,61.03,
server_8,22:46:30,22:47:00,46.28,60.71,
server_8,22:46:40,22:47:10,56.69,58.35,
server_8,22:46:50,22:47:20,41.67,55.83,
server_8,22:47:00,22:47:30,49.24,60.78,
server_8,22:47:10,22:47:40,47.26,61.54,
server_8,22:47:20,22:47:50,64.69,62.92,
server_8,22:47:30,22:48:00,64.48,59.12,
server_8,22:47:40,22:48:10,77.95,60.0,
server_8,22:47:50,22:48:20,61.16,56.1,
server_8,22:48:00,22:48:30,62.51,61.28,
server_8,22:48:10,22:48:40,48.45,55.71,
server_8,22:48:20,22:48:50,58.77,52.35,
server_8,22:48:30,22:49:00,50.34,45.65,
server_8,22:48:40,22:49:10,46.53,43.81,
