ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
22:45:45,server_14,32.35,32.27,216.08,242.92,0.0
22:45:45,server_15,56.04,56.08,597.97,746.87,180.86
22:45:45,server_12,38.83,40.35,193.94,255.6,4169.08
22:45:45,server_17,93.8,90.19,890.85,863.02,63.55
22:45:45,server_18,39.46,47.87,81.72,63.64,6774.85
22:45:45,server_19,10.98,88.51,124.25,173.68,0.0
22:45:45,server_16,94.47,86.33,952.16,959.99,129.17
22:45:45,server_11,22.5,34.05,291.59,421.89,15.03
22:45:45,server_20,94.97,24.53,945.59,1330.68,31.85
22:45:45,server_9,56.81,63.24,598.44,782.25,10.12
22:45:45,server_1,50.04,65.11,2476.66,2437.18,1936.32
22:45:45,server_2,61.77,59.25,601.68,385.63,93.2
22:45:45,server_3,90.96,5.06,951.72,580.99,25.28
22:45:45,server_4,63.6,79.98,686.42,730.93,88.3
22:45:45,server_10,46.41,43.2,157.98,165.79,6828.62
22:45:45,server_6,97.12,81.78,888.13,708.55,40.41
22:45:45,server_7,36.61,39.0,4.34,2.64,3519.29
22:45:45,server_8,22.98,30.66,41.0,47.55,6475.84
22:45:45,server_5,92.49,21.72,950.2,669.64,133.96
22:45:50,server_19,66.3,49.3,4740.13,5352.11,1243.68
22:45:50,server_18,97.64,89.04,953.95,1327.28,140.52
22:45:50,server_17,45.42,40.57,168.51,103.59,5879.15
22:45:50,server_16,58.55,57.31,13962.36,12681.22,62.06
22:45:50,server_15,55.9,58.87,484.58,384.59,0.0
22:45:50,server_14,53.46,50.92,594.27,706.56,73.72
22:45:50,server_13,77.56,39.42,11202.2,11853.0,129.09
22:45:50,server_12,24.48,83.63,195.05,217.44,139.08
22:45:50,server_11,37.74,34.7,403.16,370.67,68.08
22:45:50,server_20,35.24,52.78,432.44,319.73,72.61
22:45:50,server_9,96.13,95.25,973.24,660.84,126.31
22:45:50,server_1,8.04,89.69,92.85,63.1,145.88
22:45:50,server_2,0.82,85.71,35.88,31.85,69.98
22:45:50,server_3,6.72,80.84,74.51,83.35,26.96
22:45:50,server_4,47.04,43.11,533.79,450.86,113.22
22:45:50,server_10,22.73,88.27,334.68,466.94,55.3
22:45:50,server_6,67.75,70.37,639.59,753.47,26.36
22:45:50,server_7,24.34,25.25,71.18,80.88,7977.73
22:45:50,server_8,32.97,37.38,323.66,232.63,0.0
22:45:50,server_5,48.99,62.2,469.88,637.26,69.92
22:45:55,server_11,57.11,69.99,2681.71,3142.39,1639.84
22:45:55,server_19,24.52,23.46,1.15,0.78,8459.68
22:45:55,server_18,68.7,82.4,678.15,802.0,24.97
22:45:55,server_17,25.16,26.08,285.17,341.04,57.18
22:45:55,server_16,64.61,52.1,8877.12,9270.33,4.77
22:45:55,server_15,46.78,49.97,48.48,70.33,8029.23
22:45:55,server_14,47.15,53.92,503.39,752.94,0.0
22:45:55,server_13,48.73,53.21,503.4,536.12,56.89
22:45:55,server_12,22.51,15.37,263.3,245.31,25.29
22:45:55,server_20,86.2,11.54,773.01,550.92,7.21
22:45:55,server_10,48.18,58.58,1713.84,1880.85,1087.97
22:45:55,server_8,85.45,92.03,860.58,1236.28,59.15
22:45:55,server_9,8.66,95.74,90.41,109.45,80.65
22:45:55,server_1,37.54,46.6,162.57,185.93,8895.84
22:45:55,server_2,14.66,97.9,141.62,88.3,80.67
22:45:55,server_3,28.59,86.0,284.99,150.23,0.0
22:45:55,server_5,55.21,59.16,559.95,663.36,127.34
22:45:55,server_6,42.74,21.22,3.43,3.42,4413.88
22:45:55,server_7,32.31,32.85,344.39,324.44,0.0
22:45:55,server_4,23.21,20.51,282.97,302.21,0.0
22:46:00,server_20,29.18,27.29,116.21,102.97,7724.39
22:46:00,server_11,51.93,56.08,13272.6,11786.38,112.55
22:46:00,server_18,49.49,56.63,485.95,259.61,0.0
22:46:00,server_17,57.88,42.98,4618.39,5062.26,1085.49
22:46:00,server_16,54.88,54.78,575.8,622.68,0.0
22:46:00,server_15,27.21,87.01,175.19,178.79,47.1
22:46:00,server_14,89.56,18.13,898.92,1048.44,98.91
22:46:00,server_13,83.05,22.36,814.34,1153.14,107.02
22:46:00,server_12,24.98,19.75,191.54,103.51,15.45
22:46:00,server_19,39.35,52.93,340.88,181.99,0.0
22:46:00,server_10,34.1,33.44,75.21,48.91,3431.14
22:46:00,server_8,30.22,47.7,230.11,190.55,76.42
22:46:00,server_1,35.47,44.59,174.07,235.82,5005.26
22:46:00,server_2,67.53,76.5,770.71,1150.17,111.66
22:46:00,server_3,86.86,97.13,877.92,820.31,86.63
22:46:00,server_9,54.18,57.36,575.18,739.85,0.0
22:46:00,server_5,5.43,83.41,55.61,68.82,0.0
22:46:00,server_6,27.49,22.8,9.36,9.76,7395.26
22:46:00,server_7,29.02,90.37,312.0,228.24,106.09
22:46:00,server_4,48.8,42.06,4546.99,4932.91,1341.2
22:46:05,server_12,24.08,32.28,224.02,170.72,45.97
22:46:05,server_19,26.24,23.3,263.45,364.31,92.13
22:46:05,server_18,25.23,27.25,103.97,125.87,3923.53
22:46:05,server_17,72.69,42.67,15394.76,17222.56,5.18
22:46:05,server_16,97.49,90.09,995.58,1152.39,155.36
22:46:05,server_15,93.74,90.61,940.75,1038.59,88.42
22:46:05,server_14,21.39,84.35,207.81,136.61,128.4
22:46:05,server_13,53.9,43.72,518.13,272.86,26.73
22:46:05,server_11,57.52,41.26,2661.3,2440.67,516.65
22:46:05,server_20,55.06,73.63,577.52,631.97,90.76
22:46:05,server_9,45.11,30.08,407.07,341.25,35.5
22:46:05,server_1,59.32,76.67,500.52,283.41,62.83
22:46:05,server_2,1.15,94.3,0.0,0.0,114.85
22:46:05,server_3,48.89,60.8,484.86,674.92,84.97
22:46:05,server_4,76.51,57.35,13615.0,13021.35,63.19
22:46:05,server_10,49.4,52.75,499.16,536.71,13.67
22:46:05,server_6,20.38,45.92,87.99,84.68,3405.9
22:46:05,server_7,68.26,56.82,693.74,390.43,44.52
22:46:05,server_8,37.98,53.76,354.28,366.38,0.0
22:46:05,server_5,84.03,25.75,825.94,1099.99,28.95
22:46:10,server_11,45.31,67.15,391.92,500.48,54.63
22:46:10,server_19,22.73,92.48,114.23,113.47,20.83
22:46:10,server_18,29.83,26.75,217.38,318.84,0.0
22:46:10,server_17,67.43,54.93,12993.52,15085.23,133.82
22:46:10,server_16,53.54,63.52,539.09,804.53,0.0
22:46:10,server_15,59.16,61.0,562.87,643.24,13.47
22:46:10,server_14,68.2,45.14,13095.9,13625.87,105.94
22:46:10,server_13,33.83,48.57,54.72,35.34,5467.09
22:46:10,server_12,91.18,81.61,975.24,1317.14,60.46
22:46:10,server_20,30.72,29.37,293.1,163.86,0.0
22:46:10,server_10,90.86,80.37,887.76,868.84,34.71
22:46:10,server_8,61.71,68.29,1294.22,1499.82,1332.68
22:46:10,server_7,89.29,98.68,955.25,514.55,67.83
22:46:10,server_6,63.23,52.53,3657.93,3459.54,902.86
22:46:10,server_5,66.02,64.92,615.47,668.54,23.77
22:46:10,server_4,56.46,40.44,10413.73,9216.84,44.81
22:46:10,server_3,54.09,30.1,6874.15,7638.74,155.76
22:46:10,server_2,20.31,25.74,139.42,141.68,0.0
22:46:10,server_1,5.19,88.09,62.04,38.4,101.28
22:46:10,server_9,63.92,54.15,653.0,713.76,6.07
22:46:15,server_13,21.84,28.34,120.88,178.58,0.0
22:46:15,server_14,64.92,40.15,3610.14,4283.72,956.94
22:46:15,server_15,46.31,52.13,516.24,592.19,0.0
22:46:15,server_12,24.09,33.62,246.55,211.29,0.0
22:46:15,server_17,52.76,67.85,1323.44,1373.2,791.94
22:46:15,server_18,97.53,95.86,904.96,731.6,148.85
22:46:15,server_19,83.06,15.4,783.59,914.41,0.0
22:46:15,server_16,90.88,88.01,911.83,524.52,132.79
22:46:15,server_11,66.42,73.75,689.31,836.98,0.0
22:46:15,server_20,99.23,81.55,942.37,1224.51,40.83
22:46:15,server_9,33.77,35.13,368.87,551.01,0.0
22:46:15,server_1,37.37,43.34,472.53,405.87,36.8
22:46:15,server_2,40.19,68.44,436.05,522.55,0.0
22:46:15,server_3,93.34,87.36,969.22,676.5,64.67
22:46:15,server_4,45.62,21.73,98.14,58.24,8571.7
22:46:15,server_10,4.38,96.69,0.0,0.0,17.18
22:46:15,server_6,40.91,47.76,381.45,439.76,78.04
22:46:15,server_7,10.63,97.82,90.99,129.94,91.16
22:46:15,server_8,33.88,40.19,384.49,330.9,21.69
22:46:15,server_5,36.85,41.75,5.58,7.14,5683.72
22:46:20,server_12,62.41,41.99,16709.17,15861.96,149.61
22:46:20,server_20,11.41,95.91,192.64,248.84,114.71
22:46:20,server_19,58.65,73.62,547.11,522.94,47.82
22:46:20,server_18,90.55,6.7,947.5,873.18,52.06
22:46:20,server_17,53.14,51.47,12133.47,10295.49,174.39
22:46:20,server_16,19.92,84.8,146.11,83.94,28.09
22:46:20,server_15,62.61,61.35,598.03,468.38,25.55
22:46:20,server_14,67.08,57.25,12896.36,11349.9,23.0
22:46:20,server_13,52.22,58.75,2319.67,1964.43,1301.97
22:46:20,server_11,5.57,88.01,165.27,201.99,0.0
22:46:20,server_10,50.47,42.38,13860.69,13923.01,5.72
22:46:20,server_9,90.69,97.33,907.98,1226.89,130.82
22:46:20,server_2,8.74,80.29,83.38,60.86,97.19
22:46:20,server_3,51.76,45.93,1233.59,1234.76,1736.69
22:46:20,server_4,72.54,36.7,5497.85,5178.93,118.1
22:46:20,server_1,92.76,2.93,880.26,825.27,94.19
22:46:20,server_6,88.73,94.54,853.77,922.29,103.07
22:46:20,server_7,67.05,54.6,2587.17,2944.64,515.67
22:46:20,server_8,43.77,69.42,1457.26,1481.49,1671.77
22:46:20,server_5,34.44,37.1,398.66,219.94,14.13
22:46:25,server_12,62.35,65.85,693.1,722.38,0.0
22:46:25,server_19,22.15,25.68,190.93,280.5,0.0
22:46:25,server_18,79.57,44.63,15926.18,14735.15,8.41
22:46:25,server_17,53.58,33.19,5599.94,4839.23,78.48
22:46:25,server_16,38.18,44.2,400.13,321.31,17.73
22:46:25,server_15,87.4,17.08,810.3,660.8,57.06
22:46:25,server_14,95.44,98.42,912.95,643.26,57.34
22:46:25,server_13,86.92,98.36,918.43,502.35,92.79
22:46:25,server_11,4.45,91.86,108.55,122.23,42.01
22:46:25,server_20,66.57,66.97,637.88,807.39,48.06
22:46:25,server_9,72.33,42.22,14313.02,13807.76,117.02
22:46:25,server_1,59.15,42.58,17519.03,20561.39,172.11
22:46:25,server_2,31.83,25.66,211.99,306.63,144.45
22:46:25,server_3,51.93,58.46,490.57,656.44,121.22
22:46:25,server_4,61.09,76.84,548.35,292.89,92.81
22:46:25,server_10,43.89,56.66,453.11,516.36,117.56
22:46:25,server_6,59.15,61.83,3812.25,4383.15,1639.61
22:46:25,server_7,95.43,0.81,992.58,1170.32,115.36
22:46:25,server_8,64.13,41.14,16991.49,19602.39,66.11
22:46:25,server_5,45.45,42.95,449.7,260.63,0.0
22:46:30,server_12,59.64,49.19,3690.33,3044.73,1051.02
22:46:30,server_19,50.05,52.78,4588.3,4893.0,537.86
22:46:30,server_18,27.04,39.2,333.78,494.24,15.66
22:46:30,server_17,26.03,26.8,141.79,88.79,3663.38
22:46:30,server_16,43.8,55.96,472.28,632.52,47.51
22:46:30,server_15,26.08,88.86,205.27,257.47,100.27
22:46:30,server_14,50.34,58.51,486.92,292.41,65.78
22:46:30,server_13,21.03,83.29,56.78,41.55,0.0
22:46:30,server_11,82.32,24.21,786.19,911.28,0.0
22:46:30,server_20,34.94,36.34,376.22,505.44,70.43
22:46:30,server_9,67.82,64.36,709.3,366.54,43.58
22:46:30,server_1,89.7,11.56,892.19,1199.51,43.14
22:46:30,server_2,88.18,12.67,870.03,1068.52,18.3
22:46:30,server_3,62.01,36.02,8629.25,7825.93,23.56
22:46:30,server_4,66.19,63.48,753.72,593.66,47.59
22:46:30,server_10,58.04,74.84,626.49,866.1,22.54
22:46:30,server_6,57.37,46.91,644.19,476.42,115.55
22:46:30,server_7,90.0,99.62,950.41,787.75,82.74
22:46:30,server_8,7.16,97.64,96.31,70.26,81.19
22:46:30,server_5,26.48,51.12,278.11,269.65,71.38
22:46:35,server_11,23.98,39.08,186.89,161.89,94.16
22:46:35,server_19,90.16,29.86,1003.44,535.3,0.0
22:46:35,server_18,11.28,99.56,148.25,203.32,97.68
22:46:35,server_17,28.1,31.72,113.04,124.61,3058.22
22:46:35,server_16,28.35,94.65,254.41,165.47,65.47
22:46:35,server_15,93.21,80.28,977.67,1415.84,96.78
22:46:35,server_14,58.37,55.25,572.89,412.32,10.77
22:46:35,server_13,45.15,52.93,450.67,498.1,82.42
22:46:35,server_12,51.22,55.53,493.99,682.22,53.22
22:46:35,server_20,41.31,30.93,160.16,145.85,8609.71
22:46:35,server_10,61.37,58.59,2034.59,2109.26,1611.1
22:46:35,server_8,43.4,26.6,198.74,157.58,4867.49
22:46:35,server_7,7.09,83.81,0.0,0.0,0.0
22:46:35,server_6,98.05,84.07,1037.66,833.3,37.15
22:46:35,server_5,88.31,95.94,893.94,660.96,18.0
22:46:35,server_4,21.78,28.15,221.97,310.44,43.99
22:46:35,server_3,76.02,34.87,18166.0,18041.66,48.62
22:46:35,server_2,53.42,72.38,478.25,519.36,65.13
22:46:35,server_1,60.41,45.33,624.26,541.44,83.12
22:46:35,server_9,83.85,0.28,826.15,877.54,78.69
22:46:40,server_13,82.52,23.94,856.31,1064.6,0.0
22:46:40,server_14,23.81,37.26,193.56,212.18,6198.16
22:46:40,server_15,32.4,41.94,267.47,265.89,31.52
22:46:40,server_12,16.48,98.94,184.14,151.68,73.2
22:46:40,server_17,31.13,42.74,338.36,187.39,48.39
22:46:40,server_18,25.35,25.38,274.38,137.85,24.15
22:46:40,server_19,84.5,14.7,762.77,484.7,77.05
22:46:40,server_16,89.35,24.62,924.89,994.72,32.8
22:46:40,server_11,88.85,3.74,850.75,842.4,54.03
22:46:40,server_20,36.21,27.77,411.78,505.67,0.0
22:46:40,server_9,72.89,34.88,13836.57,16093.99,43.67
22:46:40,server_1,89.85,89.25,914.69,947.18,77.65
22:46:40,server_2,26.64,49.21,171.32,96.98,8597.34
22:46:40,server_3,91.71,85.07,987.49,603.79,25.44
22:46:40,server_4,55.81,33.79,16189.87,13743.4,51.43
22:46:40,server_10,87.19,7.79,903.77,698.36,104.52
22:46:40,server_6,35.73,43.22,14.09,8.93,9578.81
22:46:40,server_7,52.44,51.3,608.84,433.42,161.23
22:46:40,server_8,70.71,51.49,10834.8,11834.24,124.61
22:46:40,server_5,65.64,66.27,654.76,731.44,77.39
22:46:45,server_19,23.34,21.92,137.44,84.13,8298.28
22:46:45,server_18,86.35,96.64,790.86,750.67,157.21
22:46:45,server_17,23.6,35.69,377.38,344.73,20.09
22:46:45,server_16,45.29,58.38,429.57,501.18,50.77
22:46:45,server_15,66.03,75.34,638.64,603.74,31.64
22:46:45,server_14,91.89,98.42,886.92,720.0,121.35
22:46:45,server_13,40.0,48.2,414.21,558.78,103.84
22:46:45,server_12,23.06,88.59,263.21,350.51,0.0
22:46:45,server_11,50.81,45.01,16573.87,14893.02,159.87
22:46:45,server_20,68.64,45.75,1938.91,1812.54,1686.52
22:46:45,server_9,65.37,60.15,586.66,691.33,0.0
22:46:45,server_1,89.09,97.19,961.05,1147.67,30.17
22:46:45,server_2,29.26,39.6,322.49,198.66,67.05
22:46:45,server_3,47.05,55.05,486.1,545.48,0.0
22:46:45,server_4,90.77,4.66,871.69,809.32,8.55
22:46:45,server_10,93.42,88.64,902.81,996.03,137.16
22:46:45,server_6,46.85,44.84,439.17,428.24,76.51
22:46:45,server_7,22.79,24.12,223.71,314.77,69.97
22:46:45,server_8,54.28,79.86,646.11,832.31,31.5
22:46:45,server_5,44.72,59.23,391.25,465.92,31.63
22:46:50,server_11,25.17,27.95,292.04,389.66,0.0
22:46:50,server_19,95.96,90.42,888.09,843.05,102.98
22:46:50,server_18,15.47,99.91,134.17,158.13,49.07
22:46:50,server_17,55.95,47.2,519.24,397.41,111.52
22:46:50,server_16,42.53,41.45,406.18,410.4,41.72
22:46:50,server_15,78.11,34.46,8379.86,8505.77,76.37
22:46:50,server_14,46.53,39.99,449.88,308.02,61.95
22:46:50,server_13,49.7,36.08,501.25,485.4,65.09
22:46:50,server_12,14.63,80.07,142.02,133.49,5.33
22:46:50,server_20,78.27,52.67,18931.35,21011.09,5.98
22:46:50,server_10,43.11,60.91,506.35,448.65,93.42
22:46:50,server_8,57.71,54.63,3995.42,4643.92,1267.85
22:46:50,server_9,33.02,27.1,143.51,169.09,7189.22
22:46:50,server_1,92.3,3.7,873.89,1011.82,20.07
22:46:50,server_2,62.43,67.46,657.01,555.36,97.3
22:46:50,server_3,70.01,32.0,18501.74,20930.78,21.67
22:46:50,server_5,46.12,54.95,565.49,763.25,85.54
22:46:50,server_6,71.58,37.37,6578.32,5926.5,193.2
22:46:50,server_7,42.65,44.1,468.39,491.83,25.66
22:46:50,server_4,50.08,41.82,7083.27,6256.01,161.53
22:46:55,server_20,96.12,82.35,912.73,467.02,89.63
22:46:55,server_11,65.69,62.19,1478.55,1557.59,1661.77
22:46:55,server_18,44.06,64.82,481.13,494.21,26.15
22:46:55,server_17,96.39,96.74,955.18,1239.96,22.19
22:46:55,server_16,28.43,88.35,212.13,247.88,91.89
22:46:55,server_15,81.73,16.5,883.57,579.3,0.0
22:46:55,server_14,27.25,96.89,240.72,148.08,76.91
22:46:55,server_13,84.17,21.07,848.36,562.26,0.0
22:46:55,server_12,27.39,92.84,272.68,196.18,44.72
22:46:55,server_19,80.5,11.26,896.42,688.92,53.91
22:46:55,server_10,38.41,69.19,427.46,507.23,53.49
22:46:55,server_8,44.41,54.03,384.1,533.21,22.14
22:46:55,server_1,43.42,50.4,392.94,415.44,163.94
22:46:55,server_2,39.02,41.12,385.68,253.46,44.18
22:46:55,server_3,41.48,40.36,467.32,301.72,12.16
22:46:55,server_9,41.42,46.38,465.41,251.97,66.3
22:46:55,server_5,30.16,42.53,292.21,194.9,25.94
22:46:55,server_6,56.4,52.35,19901.97,20528.06,51.55
22:46:55,server_7,83.8,16.43,815.46,964.49,74.4
22:46:55,server_4,95.37,27.12,943.5,924.63,62.84
22:47:00,server_12,49.67,53.6,3908.7,3215.99,1358.44
22:47:00,server_19,29.39,93.46,271.19,299.33,32.7
22:47:00,server_18,89.67,28.48,833.41,1043.08,72.32
22:47:00,server_17,28.06,81.82,284.08,220.29,93.05
22:47:00,server_16,66.44,79.29,718.13,1023.19,27.93
22:47:00,server_15,52.54,49.73,499.05,407.64,0.0
22:47:00,server_14,25.29,46.71,72.38,62.94,7968.99
22:47:00,server_13,26.63,37.99,186.62,261.03,8157.81
22:47:00,server_11,38.79,27.87,460.71,571.88,36.17
22:47:00,server_20,61.1,58.5,579.12,705.27,78.63
22:47:00,server_9,89.86,82.11,847.23,1201.42,134.21
22:47:00,server_1,13.18,92.25,164.04,120.72,102.68
22:47:00,server_2,36.39,42.85,394.64,453.06,86.66
22:47:00,server_3,65.4,58.18,8668.29,8369.5,47.69
22:47:00,server_4,29.8,41.88,261.65,359.69,0.0
22:47:00,server_10,26.21,81.27,227.97,177.3,67.79
22:47:00,server_6,20.28,87.06,162.49,213.32,11.94
22:47:00,server_7,61.02,48.52,1300.53,1291.14,1723.19
22:47:00,server_8,58.89,64.79,648.9,481.74,14.22
22:47:00,server_5,99.19,4.72,958.46,1078.3,83.76
22:47:05,server_11,85.16,9.59,884.56,1062.6,40.09
22:47:05,server_19,60.18,73.11,611.03,815.47,101.81
22:47:05,server_18,94.99,18.43,984.36,1223.19,89.31
22:47:05,server_17,22.69,85.2,295.21,244.64,55.89
22:47:05,server_16,89.23,90.75,839.79,1090.14,112.45
22:47:05,server_15,49.22,33.91,177.59,112.95,7884.36
22:47:05,server_14,99.68,99.08,975.1,870.2,99.37
22:47:05,server_13,43.36,33.42,396.91,555.14,86.11
22:47:05,server_12,76.25,42.23,17531.81,19083.92,199.14
22:47:05,server_20,66.67,72.82,727.13,713.53,132.6
22:47:05,server_10,95.4,7.87,957.43,748.92,61.36
22:47:05,server_8,54.14,45.29,19429.18,17715.26,127.36
22:47:05,server_7,24.84,30.95,253.31,318.25,92.39
22:47:05,server_6,7.06,82.38,92.06,95.93,12.37
22:47:05,server_5,34.52,47.73,359.34,449.67,150.16
22:47:05,server_4,20.92,22.85,150.77,102.52,0.0
22:47:05,server_3,62.84,53.65,659.43,578.36,84.17
22:47:05,server_2,94.6,87.07,899.46,783.55,61.15
22:47:05,server_1,26.58,27.91,258.1,365.96,16.03
22:47:05,server_9,61.36,57.79,615.86,581.85,83.78
22:47:10,server_13,23.91,19.88,193.06,160.73,2.85
22:47:10,server_14,58.89,45.46,4533.79,3960.14,1005.22
22:47:10,server_15,90.2,90.23,881.26,919.76,62.71
22:47:10,server_12,99.56,14.8,1079.73,1304.99,68.03
22:47:10,server_17,68.32,81.01,707.23,401.5,72.25
22:47:10,server_18,31.19,52.77,284.19,312.42,69.2
22:47:10,server_19,45.18,21.62,93.17,133.96,8316.67
22:47:10,server_16,37.37,40.36,367.79,393.29,57.97
22:47:10,server_11,42.38,53.54,4791.87,5499.63,1216.06
22:47:10,server_20,80.63,23.23,758.73,439.92,158.33
22:47:10,server_9,37.77,49.79,300.85,403.47,0.0
22:47:10,server_1,21.8,25.98,287.25,418.68,0.11
22:47:10,server_2,53.31,42.52,16576.7,13743.65,142.73
22:47:10,server_3,40.73,36.83,376.13,220.72,29.68
22:47:10,server_4,49.01,56.37,446.96,583.94,15.73
22:47:10,server_10,28.97,46.28,282.51,165.62,5.18
22:47:10,server_6,44.9,61.25,487.33,299.99,45.5
22:47:10,server_7,30.42,36.85,261.94,196.94,5.17
22:47:10,server_8,11.51,88.46,108.02,160.93,148.01
22:47:10,server_5,32.76,32.12,55.42,62.78,7112.28
22:47:15,server_20,41.6,22.87,120.74,67.77,8658.48
22:47:15,server_19,40.14,82.85,374.96,295.07,46.71
22:47:15,server_18,62.11,66.73,594.79,845.27,115.29
22:47:15,server_17,94.02,27.94,1032.54,624.47,49.27
22:47:15,server_16,69.28,65.62,752.53,609.16,94.9
22:47:15,server_15,44.37,25.85,14.69,11.79,7205.12
22:47:15,server_14,34.2,36.35,198.4,296.11,6250.04
22:47:15,server_12,63.81,46.89,4438.38,5027.19,760.31
22:47:15,server_11,39.45,31.0,372.31,495.75,25.54
22:47:15,server_13,50.3,58.46,9033.63,8454.58,77.15
22:47:15,server_9,93.9,90.58,946.6,1059.5,159.12
22:47:15,server_10,61.05,31.59,5421.28,4454.67,119.21
22:47:15,server_2,40.67,37.91,429.26,611.69,24.66
22:47:15,server_3,56.07,73.89,605.47,323.64,75.6
22:47:15,server_4,93.95,98.18,913.44,516.37,157.06
22:47:15,server_1,17.66,80.54,210.27,276.99,0.0
22:47:15,server_6,51.37,40.25,8748.51,8588.53,93.26
22:47:15,server_7,45.34,50.35,509.69,345.58,75.33
22:47:15,server_8,23.36,27.77,245.21,143.16,0.0
22:47:15,server_5,59.95,42.67,4883.06,5230.61,630.52
22:47:20,server_12,21.88,20.7,46.58,40.42,8564.01
22:47:20,server_20,86.19,80.99,893.46,998.97,12.18
22:47:20,server_19,94.83,94.84,937.09,915.05,67.06
22:47:20,server_18,30.49,45.81,316.03,440.73,65.76
22:47:20,server_17,61.48,67.1,718.92,931.65,129.01
22:47:20,server_16,85.48,84.75,937.26,932.05,182.17
22:47:20,server_15,46.38,59.89,4278.98,4124.42,1354.87
22:47:20,server_14,69.24,52.64,2618.46,2925.54,1173.71
22:47:20,server_13,68.11,77.19,651.68,944.52,66.91
22:47:20,server_11,30.99,36.19,370.12,403.64,15.92
22:47:20,server_3,39.36,24.28,354.6,529.8,0.0
22:47:20,server_9,90.78,85.46,994.59,519.87,22.0
22:47:20,server_10,41.36,51.23,4778.78,3828.84,1623.25
22:47:20,server_2,50.45,68.48,532.66,406.04,72.45
22:47:20,server_4,40.29,47.36,319.77,283.8,51.42
22:47:20,server_1,80.35,0.05,846.18,1081.83,26.61
22:47:20,server_6,55.48,31.3,10524.27,12360.89,178.28
22:47:20,server_7,32.26,39.71,412.77,231.29,88.44
22:47:20,server_8,96.97,91.66,1031.92,1034.44,146.72
22:47:20,server_5,60.28,60.06,561.76,568.71,91.94
22:47:25,server_12,59.5,49.67,7445.55,7409.94,121.3
22:47:25,server_19,50.27,60.62,449.87,367.89,126.83
22:47:25,server_18,67.51,38.8,19007.64,20408.72,170.69
22:47:25,server_17,83.38,27.67,820.14,1174.6,31.73
22:47:25,server_16,26.61,91.72,244.55,139.57,0.0
22:47:25,server_15,64.39,60.26,620.9,621.25,90.38
22:47:25,server_14,55.63,47.63,534.18,773.79,68.85
22:47:25,server_20,59.82,31.55,14586.07,15209.27,121.53
22:47:25,server_11,33.6,27.94,282.02,198.51,68.17
22:47:25,server_13,25.47,34.88,59.51,82.43,3439.96
22:47:25,server_9,17.51,83.53,103.31,58.91,71.99
22:47:25,server_1,92.5,88.11,934.75,1259.59,23.94
22:47:25,server_2,56.98,62.65,534.67,523.22,0.0
22:47:25,server_3,21.69,17.56,219.23,263.28,16.01
22:47:25,server_4,58.99,30.8,8943.2,8207.18,67.2
22:47:25,server_10,21.04,24.11,150.3,138.1,0.0
22:47:25,server_6,40.8,37.29,383.16,350.22,101.01
22:47:25,server_7,67.86,31.0,9761.37,10495.17,99.45
22:47:25,server_8,50.56,46.68,436.22,333.55,37.16
22:47:25,server_5,60.59,53.23,1857.03,1809.72,1258.87
22:47:30,server_19,19.57,82.28,240.48,131.55,19.26
22:47:30,server_18,94.06,88.74,963.51,1121.32,123.01
22:47:30,server_17,52.94,45.23,507.12,418.31,3.53
22:47:30,server_16,81.87,2.66,756.9,586.19,1.26
22:47:30,server_15,35.22,30.1,141.99,87.31,9456.02
22:47:30,server_14,58.94,41.74,518.12,545.67,8.36
22:47:30,server_13,69.56,52.27,18661.33,17344.88,171.47
22:47:30,server_12,64.85,61.88,668.55,352.71,73.09
22:47:30,server_11,61.84,52.49,611.72,496.05,129.78
22:47:30,server_20,66.14,57.95,8488.36,7326.7,151.43
22:47:30,server_9,76.99,56.04,14871.62,12723.71,124.36
22:47:30,server_1,26.77,91.55,184.88,265.9,58.15
22:47:30,server_2,51.85,59.5,2604.18,2083.63,986.94
22:47:30,server_3,47.94,38.61,412.8,309.2,79.87
22:47:30,server_4,89.7,8.99,936.45,851.36,21.35
22:47:30,server_10,70.52,31.72,12640.34,14796.02,68.94
22:47:30,server_6,47.1,40.8,520.97,706.68,61.62
22:47:30,server_7,54.01,41.29,4353.44,4830.42,1037.77
22:47:30,server_8,55.15,45.25,16539.36,17700.3,154.72
22:47:30,server_5,24.87,14.72,263.64,261.77,99.99
22:47:35,server_11,35.63,32.53,369.82,495.26,65.41
22:47:35,server_19,58.11,66.82,584.74,734.82,0.0
22:47:35,server_18,30.84,17.26,344.98,493.15,31.59
22:47:35,server_17,15.05,84.5,177.75,140.71,21.12
22:47:35,server_16,18.32,99.9,162.19,186.58,93.75
22:47:35,server_15,6.95,99.7,27.64,19.83,16.48
22:47:35,server_14,95.39,19.25,1009.96,1359.41,31.7
22:47:35,server_13,43.64,45.66,4659.67,3858.39,1028.15
22:47:35,server_12,86.42,0.42,844.18,1091.1,6.69
22:47:35,server_20,31.87,27.54,192.13,108.51,3602.26
22:47:35,server_10,22.04,31.12,272.95,211.06,8.28
22:47:35,server_8,46.03,69.43,4062.35,3911.24,1688.34
22:47:35,server_9,84.39,2.41,841.42,650.07,41.32
22:47:35,server_1,58.01,43.43,14218.08,15822.24,20.29
22:47:35,server_2,27.76,36.08,304.31,267.37,0.0
22:47:35,server_3,68.2,81.4,706.28,931.34,30.89
22:47:35,server_5,62.21,45.15,3221.44,2598.54,1517.33
